Country_Region,Country_Region_Safe,Case_Type,Source,Last_Update_Date,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20
Eswatini,Eswatini,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242,0.485,0.727,0.97,1.212,1.455,1.697,1.697,2.424,3.152,3.879,4.606,5.818,7.758,9.697,10.909,12.121,13.333,14.545,15.273,15.273,15.273,15.273,15.515,15.758,16.485,17.212,17.939,18.667,19.879,21.091,22.303,23.03,24.0,24.97,27.394,29.333,31.515,35.394,39.273,42.909,47.758,56.0
Eswatini,Eswatini,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.286,0.429,0.571,0.714,0.857,1.0,1.0,1.0,1.0
Ethiopia,Ethiopia,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.303,0.455,1.214,1.973,2.883,3.794,5.007,6.221,7.739,8.649,9.711,10.622,11.532,12.595,13.657,15.174,16.995,19.119,21.699,24.279,27.162,30.5,33.838,37.025,40.97,44.915,49.012,53.565,58.269,62.517,67.07,71.622,76.174,81.637,86.341,91.803,97.418,103.032,107.888,112.592,116.234,119.42,122.0
Ethiopia,Ethiopia,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.571,0.857,1.143,1.429,1.857,2.286,2.429,2.571,2.714,2.857,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Fiji,Fiji,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144,0.288,0.432,0.72,1.152,1.728,2.448,3.024,3.6,4.176,4.608,4.896,5.04,5.04,5.328,5.616,6.624,7.632,8.928,10.368,11.808,12.96,14.256,14.832,15.408,15.696,15.84,15.984,16.272,16.416,16.56,16.704,16.992,17.28,17.568,17.712,17.856,18.0
Fiji,Fiji,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland,Finland,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.155,0.309,0.464,0.618,0.773,0.928,1.082,1.082,1.082,1.082,1.082,1.082,1.082,1.082,1.082,1.082,1.082,1.082,1.082,1.082,1.082,1.082,1.082,1.082,1.082,1.082,1.082,1.082,1.237,1.391,1.546,1.855,2.628,3.401,4.174,4.792,6.338,8.348,10.203,12.831,16.541,21.797,29.99,37.256,58.898,91.361,125.525,163.708,207.147,249.968,302.682,348.286,394.353,453.405,518.796,591.607,675.702,761.962,853.323,952.878,1047.794,1148.585,1245.357,1332.854,1419.423,1508.156,1618.686,1724.888,1852.268,1989.851,2150.776,2318.813,2497.207,2655.35,2817.203,2954.477,3086.34,3202.281,3320.386,3431.689,3551.649,3676.71,3800.998,3932.862,4070.754,4212.201,4352.257,4475.0
Finland,Finland,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.366,0.549,0.732,1.28,2.195,3.475,4.938,6.767,8.962,11.888,14.448,17.009,19.386,22.313,25.422,27.982,31.091,35.298,39.504,44.625,49.015,54.136,59.988,65.475,71.327,77.363,83.581,91.08,98.029,105.162,119.245,133.327,151.068,168.442,186.0
France,France,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.293,0.733,1.173,1.613,2.199,2.932,3.666,4.105,4.545,4.985,5.425,5.718,5.865,6.012,6.158,6.891,7.624,8.357,9.091,9.824,10.557,11.29,11.437,11.583,11.73,11.876,12.023,12.17,12.316,12.316,12.316,12.316,12.61,13.489,17.301,23.899,36.802,54.104,80.349,108.207,147.795,197.94,285.767,411.716,559.218,709.946,943.075,1237.053,1517.542,1961.074,2479.678,2977.607,3778.752,4646.903,5648.481,6920.723,8251.615,9713.0,11430.095,13400.7,15586.4,18002.15,20726.541,23753.414,27219.86,30806.977,34479.428,38908.157,43621.92,48076.015,52738.607,57341.817,61843.711,66267.748,70129.196,73839.915,77862.794,81753.565,85472.349,92847.455,100186.052,107693.412,115101.948,123710.002,131971.587,139775.271,144364.405,148762.93,152839.472,156123.081,157915.979,159656.094,161644.0
France,France,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.304,0.456,0.608,0.76,0.912,1.064,1.064,1.064,1.064,1.064,1.216,1.368,1.519,1.671,1.823,2.127,2.583,2.887,3.495,4.558,5.926,8.509,10.94,15.346,22.032,28.414,39.05,51.205,62.145,81.898,99.524,114.87,144.652,201.175,272.893,361.781,470.118,614.921,794.824,1015.752,1250.659,1517.17,1811.184,2140.6,2509.826,2977.969,3540.165,4227.412,5026.186,5859.149,6755.016,7789.913,8773.452,9811.236,10828.508,11782.266,12742.406,13663.192,14484.455,15441.86,16309.921,17143.795,17978.58,18788.751,19594.97,20367.003,21002.892,21602.771,22146.126,22648.0
Gabon,Gabon,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0.33,0.495,0.66,0.826,0.991,1.486,1.981,2.642,3.302,4.128,4.953,5.944,6.604,7.099,7.43,7.76,9.411,11.392,13.704,16.015,18.326,20.638,23.445,25.756,28.398,32.195,35.992,40.12,44.743,50.191,54.649,62.244,68.188,78.754,88.991,98.897,109.298,125.644,139.842,154.206,164.773,176.0
Gabon,Gabon,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.75,1.0,1.25,1.5,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,2.0,2.5,3.0
Gambia,Gambia,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.286,0.429,0.571,0.714,0.857,1.143,1.429,1.714,2.0,2.286,2.571,3.0,3.286,3.429,3.571,3.714,3.857,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.714,5.429,6.143,6.857,7.571,8.286,9.0,9.0,9.143,9.286,9.429,9.571,9.714,9.857,10.0
Gambia,Gambia,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.286,0.429,0.571,0.714,0.857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Georgia,Georgia,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155,0.31,0.465,0.619,1.084,1.548,2.013,2.323,2.787,3.252,3.716,5.265,7.123,8.981,12.232,15.329,18.581,22.606,25.703,28.49,31.432,33.6,36.077,38.865,41.806,45.058,49.394,54.968,60.697,66.735,72.929,79.277,85.006,91.51,97.703,104.206,112.723,123.871,135.019,147.871,161.032,174.348,188.903,201.91,214.142,226.529,239.381,252.387,268.49,283.2,303.329,324.387,346.994,368.206,388.335,405.058,422.09,434.013,445.471,456.0
Georgia,Georgia,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.469,0.781,1.25,1.719,2.188,2.656,2.969,3.125,3.281,3.281,3.281,3.281,3.281,3.438,3.594,3.75,3.906,4.219,4.531,4.844,5.0
Germany,Germany,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.148,0.741,1.334,1.927,2.668,3.854,5.337,6.967,8.153,9.339,10.525,11.711,12.452,13.045,13.341,13.934,14.527,15.12,15.565,16.01,16.306,16.603,16.603,16.603,16.603,16.603,16.603,16.603,16.603,16.751,18.381,22.829,27.572,36.911,53.81,75.008,101.542,136.378,201.009,293.213,399.944,534.839,685.596,872.523,1116.522,1353.108,1798.56,2359.786,3064.653,3968.306,5124.556,6669.038,8631.993,11029.431,13642.554,16470.621,19699.818,23217.335,26922.669,31164.917,35763.676,41023.424,46541.104,52148.764,57903.624,63914.489,69970.863,75943.038,81634.897,87272.056,92681.079,97996.119,103247.269,108196.46,112793.588,117065.188,121175.95,125133.584,128646.209,131826.932,134720.075,137570.081,140302.683,142871.632,145390.624,147900.574,150256.803,152544.249,154560.57,156513.0
Germany,Germany,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318,0.636,1.113,1.59,2.702,4.133,5.881,8.266,11.763,15.737,22.254,31.792,43.713,56.907,73.757,94.898,123.193,158.64,202.354,257.83,327.613,410.589,508.825,622.321,755.846,904.154,1064.861,1231.926,1417.112,1614.379,1841.53,2079.967,2317.133,2522.507,2751.088,2971.086,3174.235,3405.519,3635.213,3887.162,4161.047,4409.657,4674.8,4951.228,5185.691,5427.784,5651.597,5877.0
Ghana,Ghana,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.44,2.401,3.521,4.641,6.401,8.962,11.523,14.243,17.604,24.965,38.728,58.093,77.457,96.981,117.626,137.63,154.914,171.237,182.76,193.642,203.885,213.807,223.729,243.893,262.778,290.624,318.31,350.797,407.129,463.461,519.314,571.005,613.094,655.183,723.358,799.535,875.712,940.686,1023.584,1105.682,1207.784,1279.0
Ghana,Ghana,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.308,0.615,0.923,1.538,2.154,2.769,3.385,4.0,4.462,4.923,5.077,5.231,5.385,5.385,5.385,5.385,5.385,5.538,5.692,5.846,6.308,6.769,7.231,7.692,8.0,8.308,8.615,8.769,8.923,9.077,9.231,9.385,9.538,9.846,10.0
Greece,Greece,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.599,1.197,1.796,2.843,3.89,4.938,6.135,10.324,16.459,22.744,32.619,42.495,54.765,68.231,78.406,100.102,127.335,165.939,204.544,249.134,296.866,344.597,390.235,435.423,479.264,533.73,586.998,647.299,718.223,788.699,868.152,947.755,1025.114,1110.552,1199.433,1296.991,1393.802,1485.375,1572.011,1653.26,1730.768,1800.944,1862.442,1921.995,1983.044,2039.754,2098.109,2148.684,2194.77,2232.477,2264.348,2287.391,2305.496,2320.459,2355.024,2387.344,2425.649,2465.45,2506.0
Greece,Greece,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.304,0.456,0.911,1.519,2.126,2.886,3.493,4.252,5.012,6.53,8.201,10.175,12.453,15.035,18.072,21.414,24.299,27.792,31.741,36.145,40.397,44.498,49.813,55.28,60.596,66.063,70.923,75.935,81.098,85.502,89.299,93.096,96.133,99.171,102.056,104.79,107.22,109.801,112.079,114.661,117.699,120.584,123.621,126.963,130.0
Grenada,Grenada,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171,0.343,0.514,0.686,1.886,3.086,4.286,5.657,7.029,8.4,9.771,10.286,11.143,12.0,12.514,13.029,13.543,14.057,14.4,14.743,15.086,15.429,15.771,16.114,16.457,16.8,16.8,16.8,16.8,16.8,16.8,16.971,17.143,17.314,18.0
Grenada,Grenada,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,Guatemala,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194,0.387,0.774,1.936,3.098,4.84,7.164,10.262,13.747,17.232,20.136,23.621,26.719,29.817,33.108,36.012,39.11,42.402,45.306,49.565,53.825,59.052,64.28,70.863,78.414,87.707,97.001,111.716,126.43,144.63,161.281,178.706,196.712,216.267,233.305,252.28,272.028,297.779,322.368,348.7,385.099,426.92,473.0
Guatemala,Guatemala,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.406,0.609,0.812,1.016,1.219,1.422,1.422,1.422,1.422,1.422,1.422,1.422,1.422,1.422,1.422,1.422,1.422,1.422,1.625,1.828,2.234,2.641,3.047,3.453,3.859,4.062,4.672,5.078,5.484,5.891,6.297,7.109,7.922,8.328,8.734,9.141,9.75,10.969,11.781,13.0
Guinea,Guinea,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.365,0.547,0.729,0.912,1.094,1.276,1.276,1.459,1.641,2.188,2.735,3.282,3.829,5.106,6.2,8.753,12.035,15.317,20.059,28.811,40.664,59.446,78.593,97.922,120.169,144.604,170.498,195.845,221.192,244.715,279.544,319.479,363.243,407.736,456.059,504.929,564.923,620.175,679.439,744.538,821.855,908.836,996.0
Guinea,Guinea,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171,0.341,0.854,1.366,2.22,3.073,4.098,4.951,5.805,6.317,7.0
Guinea-Bissau,Guinea_Bissau,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294,0.588,0.881,1.175,1.469,2.644,3.819,4.847,5.876,7.785,10.136,12.486,13.955,17.627,21.153,25.119,28.203,31.141,34.079,37.017,37.751,39.22,40.249,41.277,42.452,44.215,45.977,47.74,48.768,49.797,51.119,52.0
Guinea-Bissau,Guinea_Bissau,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,Guyana,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.305,0.457,1.067,1.676,2.743,3.81,4.724,5.639,6.553,8.839,11.278,10.973,10.668,10.363,10.058,10.211,8.534,6.706,7.772,9.906,12.04,14.783,17.069,19.507,23.013,26.213,28.956,31.699,33.833,37.186,40.386,42.52,44.653,47.397,50.14,54.102,56.846,59.894,62.942,65.837,67.666,69.952,71.476,73.0
Guyana,Guyana,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.286,0.429,0.571,0.714,0.857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.143,1.286,1.714,2.143,2.571,3.0,3.429,3.857,4.429,4.714,5.0,5.286,5.571,5.857,6.0,6.0,6.0,6.0,6.0,6.143,6.286,6.429,6.571,6.714,6.857,7.0
